GeneralFeedbackID,ID,Content
16236291,3,ưu điểm dễ cài đặt và kết nối tốt
4402557,0,máy chạy ổn
4402557,1,hình thức gọn
4402557,2,đẹp! giao hàng sớm hơn 2 ngày
4402557,3,nhưng bảo hành online còn có 8 tháng thôi
4402557,4,!? cảm ơn tiki!!!
15158601,0,máy in setup rất đơn giản có thể in qua wifi direct hoặc chế độ sta kết nối qua wifi văn phòng
15158601,1,đồng thời airprint và google print khá tiện
16375116,0,được lắm các thím ạ
16375116,1,tôi thấy rất ok nên mua
13365585,0,sản phẩm đẹp
13365585,1,in tốt
13365585,2,giao hàng nhanh chóng
13365585,3,tuy nhiên mình chưa kết nối được in wifi
19608914,0,máy in tốt
19608914,1,dễ cài đặt
19608914,2,in rất êm
17975328,0,mình thấy thông tin mô tả in hai mặt
17975328,1,nhưng mua về lại là in 1 mặt
11315791,0,máy in ok
11315791,1,in đẹp
11315791,2,setup hơi lâu xíu nhưng phải biết và từng setup máy in rồi thì làm mới nhanh
11315791,3,hàng được hãng đóng thùng cẩn thận an toàn
16979173,0,bên nhà bán hàng mình sao không xuất hóa đơn cho người mua hàng trong khi đã gởi thông tin xuất hoá đơn đầy đủ?
3516014,0,tôi đặt hàng và thanh toán vào thứ sáu
3516014,2,tiki hẹn giao hàng vào thứ hai 274 nhưng không thấy giao và cũng không có thông báo gì về việc thay đổi thời gian giao hàng
3516014,3,đến 284 sau khi gọi tổng đài tiki thì nhân viên tiki liên lạc lại và báo sẽ giao hàng vào 294
3516014,4,tuy nhiên
3516014,5,khi cài đặt thì máy in nhận ra và kết nối được vào mạng wifi ở nhà nhưng các thiết bị khác laptop
3516014,6,điện thoại không thể kết nối được với máy in
3516014,7,kể cả direct mode
3516014,8,tiki khi giao hàng không để lại thông tin hỗ trợ kỹ thuật
3516014,9,lên tiki
3516014,10,com tìm đơn vị bán hàng hp official store thì cũng không có thông tin để liên lạc
3516014,11,đề nghị tiki xử lý vấn đề này
3516014,12,cảm ơn
15222394,0,okie
15222394,1,giao trong vòng 1 tiếng ! máy đang ổn
15222394,2,ko biết sau này sao !
16277416,0,vận chuyển nhanh chóng
16277416,1,an toàn
16277416,2,máy mới nguyên kiện
16277416,3,xài ổn
16277416,4,có wifi nên rất tiện lợi cho dùng nhiều máy cùng lúc
15780567,1,sao dùng dc wifi đây
15780567,2,pó tay
9196216,0,vui lòng xuất lại hóa đơn theo địa chỉ công ty cổ phần phát triển dược khoa mst địa chỉ số 3
9196216,1,a14
9196216,2,khu đô thị đầm trấu
9196216,3,phường bạch đằng
9196216,4,quận hai bà trưng
9196216,5,hà nội xin cảm ơn
17632776,0,giao hàng chậm quá hạn
17632776,1,máy chưa bóc nên chưa rõ
18033467,0,đề nghị gửi hóa đơn điện tử như đã thông báo lúc đặt hàng
18033467,1,thanks
16246024,0,máy in hay gặp lỗi kẹt giấy
16246024,1,mực in thay thế khá khó khăn
16246024,2,không được nhận hỗ trợ nhiều từ người bán
18722511,0,sản phẩm mới in được 200 tờ đã báo hết mực
19170603,0,tốc độ in oki
19170603,1,chất lượng
14625478,0,máy in xài tốt
14625478,1,có kết nối bằng wifi
14625478,2,thương hiệu uy tín
14625478,3,tiki giao hàng nhanh
14625478,4,đóng gói kỹ
19052908,0,giao nhanh
19052908,1,đầy đủ
19052908,2,in ngon lành
18076075,0,mua máy in mới mà xài chưa được 1 tuần đã hết mực
18076075,1,quá bực
19357886,0,in ok
14035320,0,mackook cài đặt cực kỳ khó
14035320,1,ko sử dụng wifi dc cho dòng mac dù cài airprint theo hướng dẫn
14142388,0,nhận máy nhanh lắm mọi người ạ
14142388,1,shop tư vấn hỗ trợ nhiệt tình nữa! 5 sao cho shop nhé
19301339,0,tạm dc
16241711,0,tốt trong tầm giá
16563008,0,sp ok
16563008,1,in sắc nét
16563008,2,scan cũng rất đẹp
16563008,3,photo ổn
14881009,0,hàng chính hãng
14881009,1,chất lượng tốt
17750547,0,phù hợp ngân sách và mục đích sử dụng
17750547,1,dễ cài đặt
19035187,0,ngon xốp êy
17759358,0,tuyet vời
16127652,0,ngon đẹp mà hơi ồn
16127652,1,khay giấy ngoài hơi bất tiện ko đóng được bụi dơ
13562911,0,máy xài ổn
13562911,2,còn lại ok
17973771,0,sản phẩm thương hiệu
17973771,1,giá rẻ
13265594,0,máy kích thước nhỏ gọn
13265594,1,cũng dễ cài đặt
13265594,2,mới sử dụng in 2 trang ok
13265594,3,chưa biết lâu dài bền hay không?
8503679,0,sản phẩm chất lượng tốt
8503679,1,cách sử dụng đơn giản
8503679,2,mới đầu không rành cách dùng thì được seller chỉ dẫn tận tình
18143690,0,ko rep tin nhắn ko xuất vat
15526911,0,vừa mua về sử dụng đã lỗi hộp mực
15526911,1,tiki hướng dẫn mình bảo hành nhé
17307675,0,ok
17307675,1,máy dùng tốt cho cá nhân
17307675,2,ủng hộ 5 sao
10618545,0,máy in phần scan dính bụi bẩn khó chịu
10618545,1,ảnh hưởng chất lượng bản scan
10618545,2,đề nghị xử lý
15419152,0,giao hàng nhanh
15419152,1,sản phẩm y hình ko sứt mẻ
15419152,2,các chức năng tốt
15419152,3,ok 100 đ
16732080,0,có kết nối wifi rất tiện dụng cài đặt và in
4678789,0,sản phẩm được nhận giống hàng trưng bày vì cách đóng gói và các phụ kiện không còn nguyên seal
4678789,1,không biết outlet hay tiki có mở ra để test hay không?
11826925,0,không có hướng dẫn cài đặt để sử dụng 3 chức năng
11826925,1,người tiêu dùng phải tự mày mò trên mạng!
16045939,0,mẫu mã đẹp
16045939,1,kết nối và in tương đối nhanh
15900459,0,đóng gói cẩn thận hàng chất lượng cao
14993370,0,dễ cài đặt
14993370,1,in
14993370,2,scan
14993370,3,photo nhanh qua wifi xài rất thích!
14610714,0,máy xài ổn
14610714,1,tiki giao hàng nhanh
14610714,2,không có gì phải phàn nàn
17760355,0,ok
11517513,0,máy in êm
11517513,1,gọn nhẹ
11517513,2,không chiếm quá nhiều diện tích
15076747,0,máy in xài chưa tới 1 tháng đã hết mực
11356078,0,máy gọn
11356078,1,in đẹp
11356078,2,sắc nét
11356078,3,scan và photo ổn
11356078,4,giá ngon lành cho một máy in đa chức năng
11855189,0,cài đặt dễ dàng
11855189,1,sử dụng wifi tiện lợi
11855189,2,sử dụng hp smart để print và scan
11802990,0,sp dễ sử dụng
11802990,1,tiện dụng
11802990,2,có thể kết nối qua wifi đt để scanin rất tiện
15250623,0,in mấy tờ thì lỗi chip hộp mực
8926263,0,máy khó vận hành quá
8926263,1,muốn photo 1 trang mà mãi ko photo được
8926263,2,có lẽ người thiết kế giao diện quá tệ
15293552,0,máy in đc giây nguồn hơi ngăn
10659070,0,đã nhận được hàng
10659070,1,chưa nhận được hoá đơn
10659070,2,gửi qua mail
14407557,0,máy in đẹp rõ
14407557,1,tải driver cài dễ dàng
16847791,0,ok
16171618,0,tôi hài lòng
15971715,0,rất hài lòng
16147097,0,rất xịn
15754899,0,máy ok xài tốt
12116879,0,kết nối ừii nên rất tiện dụng vì gđ có nhiều thiết bị
14804478,0,mới dùng nên thấy cũng đc
9772424,0,giao hàng nhanh hơn dự định
9772424,1,gọi điện trước khi giao hàng
9772424,2,hàng nguyên thùng đẹp
12563582,0,máy chạy ổn
12563582,1,mò mẫm mãi vì ko có hdsd đầy đủ
14237575,0,ko đúng model như đã quảng cáo
13305090,0,muốn được tư vấn về việc setup máy
11103445,0,đóng gói cẩn thận
11103445,1,giao hàng rất nhanh
11103445,2,chất lượng sản phẩm ổn
15807655,0,hai long
9887494,0,tôi rất hài lòng
9887494,1,tiki giao hàng nhanh
9887494,2,sản phẩm nhiều tính năng
9887494,3,giá hợp lí
9949836,0,vui lòng liên hệ lại để gửi mình vat
15927438,0,good
15322306,0,xài tốt
9884685,0,máy in tốt
9884685,1,tính năng tiện ích
9884685,2,tiki giao hàng nhanh đóng gói cẩn thận
15353758,0,ok
3443061,0,không cài đặt được
3443061,1,máy cứ báo lỗi paper empty mà lại ko biết gọi cho ai
3443061,2,tiki giao hàng nên để lại số hỗ trợ khách hàng để hướng dẫn cho khách
10663472,0,mình mới dùng thì thấy ổn
10663472,1,in ấn okay
10663472,2,scan thì tạm ổn
14552996,0,su dung tot
12225511,0,đóng gói cẩn thận
12225511,1,giao hàng nhanh
13736606,0,máy ok
13736606,1,xài ổn
14334623,0,ok
13273069,0,ko co in 2 mat
14113387,0,ok
13561378,0,rất ok
13666296,0,ổn
12855031,0,sp dùng tốt
9898729,0,ko có người lắp đặt tới giao xong là xong
11069005,0,sp ok hoá đơn lâu gởi quá
10657576,0,sản phẩm chất lượng tốt
12451440,0,sp ok
11174024,0,quá tốt trong tầm giá
10149263,0,máy in tốt
10149263,1,có đều hao mực
10434476,0,giao hàng nhanh
10434476,1,máy tốt
10492827,0,máy in okeee lắm
11814111,0,ok
9000164,0,máy van nguyên không bị bể
9577633,0,chua thu nhung co ve tot
10641274,0,sp ok
3704047,0,sản phẩm hài lòng dịch vụ giao nhận rất tệ
4203621,0,hàng chính hãng tốt
4203621,1,in wifi tiện
4203621,2,nhưng chưa nhận dc hóa đơn điện tử
9239292,0,good
9211738,0,to
4848789,0,máy in tốt
4848789,1,chỉ có khâu thay mực khó khăn
4024407,0,không hướng dẫn sủ dụng khi nhận được hàng
3504450,0,máy in nhanh nhẹ
3504450,1,khá ok kết nối wifi nên rất tiện dụng
4612846,0,máy dùng tốt
17718127,0,đánh giá không tính điểm đã set địa chỉ mới mặc định rồi
17718127,1,mua mấy đơn hàng liên tục
17718127,2,mà đơn hàng này lúc giao lại giao địa chỉ cũ
17718127,3,không biết nhân viên tiki có nhầm địa chỉ giao hàng với địa chỉ thẻ tín dụng trùng với địa chỉ cũ không? đã cần gấp nên mới đặt tiki now
17718127,4,mà nhầm địa chỉ kiểu này cũng như không
17718127,5,hai địa chỉ cách nhau đến 11km
9616719,0,máy in chưa được 200 tờ là hết
9616719,1,cũng không bơm được mực phải thay con chíp
9616719,2,mua máy in 2tr mà in chưa được 200 tờ phải thay con chip 1tr? mô tả không đúng sản phẩm
9616719,3,k nhấn mạnh cho khách là máy in không bơm được mực
9616719,4,phải thay chip
9616719,5,mọi người không nên mua
9616719,6,mua 1c máy in 2tr in chưa được 200 tờ
9616719,7,chip j mà in đc 200 tờ là hết mực
9616719,8,v 1 lần in 100k tờ a4??? bảo thu hồi bảo hành nhưng chưa nhận được cuộc gọi thu hồi nào đã email báo thu hồi 3 lần không thành công
19059799,0,máy in ra văn bản rất đẹp
19059799,1,sắc nét
19059799,2,máy nhỏ gọn
19059799,3,nhẹ
19059799,4,in wifi nên khi in không cần nối dây giữa máy in và máy tính
19059799,5,tiki giao hàng rất nhanh
19059799,6,đặt hàng xong
19059799,7,chưa đầy 2 tiếng đã nhận hàng
19059799,8,tài xế giao hàng thân thiện
19059799,9,nhiệt tình
18263022,0,khá ổn
18263022,1,mình tự thay mực ok
18263022,2,nhưng máy vẫn báo hết mức
18263022,3,đọc trên mạng thì thấy phải hack máy mới tự đổ mực được
17958452,0,mực đẹp
17958452,1,tốc độ in nhanh
17958452,2,in wifi hơi chậm 1 chút
17958452,3,cài đặt dễ dàng
17958452,4,máy nhỏ gọn tiện lợi
17889991,0,may in mình mua về cắm dây thì in được
17889991,1,mà không cài được in wifi
17889991,2,báo lỗi direct wifi
17889991,3,không biết liên hệ ai để nhờ hỗ trợ luôn
17889991,4,mua của tiki trading
17889991,5,yêu cầu xuất hoá đơn mà chưa thấy hoá đơn luôn
19796606,0,in tốt
19796606,1,độ phân giải cao rõ nét
19796606,2,kết nối wifi tốt
15776886,0,dễ kết nối
15776886,1,in nhanh
15776886,2,mặc dù lần đầu in hơi chậm
15776886,3,win10 ko cần cài thêm driver
15776886,4,nhưng hộp mực thay thế giá hơi cao nên cân nhắc hoặc đi reset chip để xài mực thường
16101632,0,máy cũng khá tốt
16101632,1,nhưng không tài nào tải được driver trên trang chủ của hãng
16101632,2,link bị die rồi
16101632,3,đành cài driver bằng windows update và phải dùng dây
16101632,4,shop có link driver của máy thì share giúp với ạ
16784897,0,xin trân trọng cảm ơn quý khách đã ủng hộ laptop đức an
16784897,1,mong quý hãy giới thiệu các sản phẩm chất lượng của chúng tôi tới bạn bè và người thân
16784897,2,laptop đức an chuyên laptop
16784897,3,máy chiếu nhật bản zalo
16945223,0,in cứ bị lỗi liên tục
16945223,1,số trang in 1 tháng quá ít
16945223,2,mới hơn 1 tháng đã báo hết mực
16945223,3,hộp mực mới giá bằng 50 tiền máy
16945223,4,mua xong hối hận
16945223,5,ko xài được nhiêu hết
16945223,6,quá tệ!
10540550,0,mới mua về rất hài lòng
10540550,1,dùng được 3 tháng in được vài trăm trang hết mực
10540550,2,kêu đổ mực ko được
10540550,3,mực chính hãng khoảng 1
10540550,4,2 triệu
10540550,5,cảm giác như bị lừa
10540550,6,nếu như thay mực chính hãng lại in được vài trăm trang tính ra khoảng 10
10540550,7,000đtrang
10540550,8,không tiếc hơn 2 triệu tiền máy in bằng cảm giác bị hp bị lừa
15384549,0,in tốt
15384549,1,cài đặt internet k có hướng dẫn phải lên mạng tìm hiểu hơi phức tạp tí but nói chung là vào setup của modem cấu hình làm đc k quá khó
15384549,2,in qua mạng rất tiện
18967770,0,giao hàng nhanh
18967770,1,cẩn thận
18967770,2,chất lượng tạm ổn
19853360,0,máy ok
19853360,1,mực in đẹp
19853360,2,rõ nét
8095241,0,máy in đẹp
8095241,1,mới
8095241,2,tem mạc đầy đủ
8095241,3,có dĩa hướng dẫn
8095241,4,có điều cài đặt in trong điện thoại hơi khó
8095241,5,ngồi mò cả buổi mới dc
5459512,0,tiki bán hàng cực kỳ tệ
5459512,1,mua về chưa được 10 ngày không in được
5459512,2,hết hạn đổi trả
5459512,3,gửi bảo hành thì từ chối bảo hành lý do hết mực
5459512,4,trong khi mới in chưa được 100 tờ
5459512,5,buôn bán lấy tiền xong là hết trách nhiệm
5459512,6,làm ăn quá thiếu trách nhiệm
5459512,7,lần cuối cùng mua hàng của tiki
17197628,0,giao hàng nhanh chóng
17197628,1,đóng gói sản phẩm rất cẩn thận
17197628,2,chất lượng sản phẩm đúng như hình mình hoạ
19386215,0,máy in chạy êm
19386215,1,bật tắt hơi khó
19386215,2,nt shop k thấy phản hồi
19211756,0,in chưa được 20 tờ báo hết mực
9041461,0,mới khởi động đầu tiên đã bị báo lỗi
9041461,1,gọi trung tâm bảo hành hp để tư vấn và được thông báo hàng bị lỗi
9041461,2,hp đề nghị gởi máy đi bảo hành
9041461,3,khuyến cáo mọi người không nên mua
18869927,0,máy in chính hãng
18869927,1,dễ cài đặt
18869927,2,in qua mạng wifi tiện lợi
5834891,0,chào bạn
5834891,1,tôi đã mua máy in hp laser 107w từ hôm đến nay in đã dc 300 trang và máy báo hết mực
5834891,2,cho tôi hỏi thay mực máy in này bằng hình thức nào? có phải thay catridge hay chỉ đổ mực thông thường giống các dòng máy in phổ thông?
17871629,0,tốc độ in tốt độ phân giải ổn
17871629,1,tuy nhiên chưa biết cách thiết lập in không dây
8829611,0,tôi rất hài lòng
13803472,0,đóng gói cẩn thận giao hàng nhanh chóng
13803472,1,máy dễ kết nối vào hệ thống wifi in được bằng điện thoại
9178463,0,máy mua về ko thể in được
9178463,1,muốn in phải đợi nó 30 1 tiếng sau nó mới in cho được 1 tờ
9178463,2,yêu cầu hỗ trợ liên lạc từ bên tiki hoặc nhà cung cấp giúp mình đổi trả hoặc bảo hành lại
16471870,0,giao hàng nhanh nhưng kiểm tra online thì chỉ còn 10 tháng bảo hành
13755762,0,in vài trang thấy ok
13755762,1,nhưng kết nối wifi thấy hơi chậm
8624544,1,không hiểu sao lại bị như vậy
8624544,2,tiki có thể hỗ trợ bảo hành được không?
17220910,0,hàng đúng mẫu
18632732,0,in tốt
18632732,1,bền
14833382,0,đã kẹt trước đây đã in được một số giấy
18009971,0,sp ok
18009971,1,vận chuyển hơi lâu
8219293,0,chưa nhận được hàng
8219293,1,do shiper giao trễ
8219293,2,shiper tự động cập nhật giao hàng thành công
